sales,date,product
1779.0,2020-10-04,pink morsel
1500.0,2020-10-04,pink morsel
1755.0,2020-10-04,pink morsel
1773.0,2020-10-05,pink morsel
1743.0,2020-10-05,pink morsel
1662.0,2020-10-05,pink morsel
1596.0,2020-10-05,pink morsel
1788.0,2020-10-06,pink morsel
1503.0,2020-10-06,pink morsel
1779.0,2020-10-06,pink morsel
1563.0,2020-10-06,pink morsel
1554.0,2020-10-07,pink morsel
1734.0,2020-10-07,pink morsel
1629.0,2020-10-07,pink morsel
1608.0,2020-10-07,pink morsel
1794.0,2020-10-08,pink morsel
1674.0,2020-10-08,pink morsel
1662.0,2020-10-08,pink morsel
1788.0,2020-10-08,pink morsel
1536.0,2020-10-09,pink morsel
1521.0,2020-10-09,pink morsel
1656.0,2020-10-09,pink morsel
1551.0,2020-10-09,pink morsel
1593.0,2020-10-10,pink morsel
1590.0,2020-10-10,pink morsel
1671.0,2020-10-10,pink morsel
1707.0,2020-10-10,pink morsel
1569.0,2020-10-11,pink morsel
1773.0,2020-10-11,pink morsel
1674.0,2020-10-11,pink morsel
1536.0,2020-10-11,pink morsel
1677.0,2020-10-12,pink morsel
1605.0,2020-10-12,pink morsel
1653.0,2020-10-12,pink morsel
1749.0,2020-10-12,pink morsel
1578.0,2020-10-13,pink morsel
1638.0,2020-10-13,pink morsel
1515.0,2020-10-13,pink morsel
1683.0,2020-10-13,pink morsel
1680.0,2020-10-14,pink morsel
1755.0,2020-10-14,pink morsel
1584.0,2020-10-14,pink morsel
1590.0,2020-10-14,pink morsel
1518.0,2020-10-15,pink morsel
1701.0,2020-10-15,pink morsel
1716.0,2020-10-15,pink morsel
1563.0,2020-10-15,pink morsel
1638.0,2020-10-16,pink morsel
1689.0,2020-10-16,pink morsel
1515.0,2020-10-16,pink morsel
1632.0,2020-10-16,pink morsel
1509.0,2020-10-17,pink morsel
1791.0,2020-10-17,pink morsel
1509.0,2020-10-17,pink morsel
1776.0,2020-10-17,pink morsel
1524.0,2020-10-18,pink morsel
1716.0,2020-10-18,pink morsel
1578.0,2020-10-18,pink morsel
1713.0,2020-10-18,pink morsel
1656.0,2020-10-19,pink morsel
1725.0,2020-10-19,pink morsel
1554.0,2020-10-19,pink morsel
1524.0,2020-10-19,pink morsel
1569.0,2020-10-20,pink morsel
1758.0,2020-10-20,pink morsel
1758.0,2020-10-20,pink morsel
1614.0,2020-10-20,pink morsel
1740.0,2020-10-21,pink morsel
1521.0,2020-10-21,pink morsel
1722.0,2020-10-21,pink morsel
1605.0,2020-10-21,pink morsel
1749.0,2020-10-22,pink morsel
1638.0,2020-10-22,pink morsel
1710.0,2020-10-22,pink morsel
1668.0,2020-10-22,pink morsel
1635.0,2020-10-23,pink morsel
1533.0,2020-10-23,pink morsel
1635.0,2020-10-23,pink morsel
1575.0,2020-10-23,pink morsel
1737.0,2020-10-24,pink morsel
1593.0,2020-10-24,pink morsel
1707.0,2020-10-24,pink morsel
1536.0,2020-10-24,pink morsel
1689.0,2020-10-25,pink morsel
1680.0,2020-10-25,pink morsel
1605.0,2020-10-25,pink morsel
1617.0,2020-10-25,pink morsel
1746.0,2020-10-26,pink morsel
1518.0,2020-10-26,pink morsel
1656.0,2020-10-26,pink morsel
1542.0,2020-10-26,pink morsel
1581.0,2020-10-27,pink morsel
1716.0,2020-10-27,pink morsel
1683.0,2020-10-27,pink morsel
1518.0,2020-10-27,pink morsel
1746.0,2020-10-28,pink morsel
1587.0,2020-10-28,pink morsel
1644.0,2020-10-28,pink morsel
1731.0,2020-10-28,pink morsel
1770.0,2020-10-29,pink morsel
1692.0,2020-10-29,pink morsel
1557.0,2020-10-29,pink morsel
1524.0,2020-10-29,pink morsel
1773.0,2020-10-30,pink morsel
1689.0,2020-10-30,pink morsel
1776.0,2020-10-30,pink morsel
1686.0,2020-10-30,pink morsel
1581.0,2020-10-31,pink morsel
1758.0,2020-10-31,pink morsel
1755.0,2020-10-31,pink morsel
1668.0,2020-10-31,pink morsel
1665.0,2020-11-01,pink morsel
1551.0,2020-11-01,pink morsel
1770.0,2020-11-01,pink morsel
1593.0,2020-11-01,pink morsel
1734.0,2020-11-02,pink morsel
1500.0,2020-11-02,pink morsel
1740.0,2020-11-02,pink morsel
1686.0,2020-11-02,pink morsel
1551.0,2020-11-03,pink morsel
1752.0,2020-11-03,pink morsel
1746.0,2020-11-03,pink morsel
1581.0,2020-11-03,pink morsel
1773.0,2020-11-04,pink morsel
1788.0,2020-11-04,pink morsel
1545.0,2020-11-04,pink morsel
1506.0,2020-11-04,pink morsel
1644.0,2020-11-05,pink morsel
1605.0,2020-11-05,pink morsel
1686.0,2020-11-05,pink morsel
1539.0,2020-11-05,pink morsel
1725.0,2020-11-06,pink morsel
1599.0,2020-11-06,pink morsel
1659.0,2020-11-06,pink morsel
1575.0,2020-11-06,pink morsel
1653.0,2020-11-07,pink morsel
1641.0,2020-11-07,pink morsel
1587.0,2020-11-07,pink morsel
1758.0,2020-11-07,pink morsel
1785.0,2020-11-08,pink morsel
1695.0,2020-11-08,pink morsel
1581.0,2020-11-08,pink morsel
1734.0,2020-11-08,pink morsel
1788.0,2020-11-09,pink morsel
1593.0,2020-11-09,pink morsel
1593.0,2020-11-09,pink morsel
1512.0,2020-11-09,pink morsel
1638.0,2020-11-10,pink morsel
1734.0,2020-11-10,pink morsel
1695.0,2020-11-10,pink morsel
1638.0,2020-11-10,pink morsel
1695.0,2020-11-11,pink morsel
1533.0,2020-11-11,pink morsel
1731.0,2020-11-11,pink morsel
1689.0,2020-11-11,pink morsel
1713.0,2020-11-12,pink morsel
1596.0,2020-11-12,pink morsel
1686.0,2020-11-12,pink morsel
1515.0,2020-11-12,pink morsel
1581.0,2020-11-13,pink morsel
1521.0,2020-11-13,pink morsel
1677.0,2020-11-13,pink morsel
1635.0,2020-11-13,pink morsel
1749.0,2020-11-14,pink morsel
1542.0,2020-11-14,pink morsel
1602.0,2020-11-14,pink morsel
1557.0,2020-11-14,pink morsel
1686.0,2020-11-15,pink morsel
1638.0,2020-11-15,pink morsel
1794.0,2020-11-15,pink morsel
1659.0,2020-11-15,pink morsel
1773.0,2020-11-16,pink morsel
1671.0,2020-11-16,pink morsel
1626.0,2020-11-16,pink morsel
1725.0,2020-11-16,pink morsel
1686.0,2020-11-17,pink morsel
1521.0,2020-11-17,pink morsel
1734.0,2020-11-17,pink morsel
1530.0,2020-11-17,pink morsel
1698.0,2020-11-18,pink morsel
1770.0,2020-11-18,pink morsel
1752.0,2020-11-18,pink morsel
1662.0,2020-11-18,pink morsel
1566.0,2020-11-19,pink morsel
1590.0,2020-11-19,pink morsel
1635.0,2020-11-19,pink morsel
1698.0,2020-11-19,pink morsel
1683.0,2020-11-20,pink morsel
1653.0,2020-11-20,pink morsel
1527.0,2020-11-20,pink morsel
1524.0,2020-11-20,pink morsel
1593.0,2020-11-21,pink morsel
1656.0,2020-11-21,pink morsel
1623.0,2020-11-21,pink morsel
1638.0,2020-11-21,pink morsel
1596.0,2020-11-22,pink morsel
1575.0,2020-11-22,pink morsel
1656.0,2020-11-22,pink morsel
1725.0,2020-11-22,pink morsel
1767.0,2020-11-23,pink morsel
1650.0,2020-11-23,pink morsel
1641.0,2020-11-23,pink morsel
1632.0,2020-11-23,pink morsel
1602.0,2020-11-24,pink morsel
1632.0,2020-11-24,pink morsel
1743.0,2020-11-24,pink morsel
1617.0,2020-11-24,pink morsel
1725.0,2020-11-25,pink morsel
1761.0,2020-11-25,pink morsel
1791.0,2020-11-25,pink morsel
1620.0,2020-11-25,pink morsel
1770.0,2020-11-26,pink morsel
1791.0,2020-11-26,pink morsel
1665.0,2020-11-26,pink morsel
1743.0,2020-11-26,pink morsel
1632.0,2020-11-27,pink morsel
1587.0,2020-11-27,pink morsel
1680.0,2020-11-27,pink morsel
1656.0,2020-11-27,pink morsel
1746.0,2020-11-28,pink morsel
1599.0,2020-11-28,pink morsel
1719.0,2020-11-28,pink morsel
1794.0,2020-11-28,pink morsel
1758.0,2020-11-29,pink morsel
1557.0,2020-11-29,pink morsel
1647.0,2020-11-29,pink morsel
1740.0,2020-11-29,pink morsel
1635.0,2020-11-30,pink morsel
1584.0,2020-11-30,pink morsel
1614.0,2020-11-30,pink morsel
1749.0,2020-11-30,pink morsel
1587.0,2020-12-01,pink morsel
1719.0,2020-12-01,pink morsel
1620.0,2020-12-01,pink morsel
1656.0,2020-12-01,pink morsel
1554.0,2020-12-02,pink morsel
1755.0,2020-12-02,pink morsel
1737.0,2020-12-02,pink morsel
1548.0,2020-12-02,pink morsel
1572.0,2020-12-03,pink morsel
1560.0,2020-12-03,pink morsel
1746.0,2020-12-03,pink morsel
1788.0,2020-12-03,pink morsel
1638.0,2020-12-04,pink morsel
1626.0,2020-12-04,pink morsel
1518.0,2020-12-04,pink morsel
1773.0,2020-12-04,pink morsel
1707.0,2020-12-05,pink morsel
1614.0,2020-12-05,pink morsel
1722.0,2020-12-05,pink morsel
1524.0,2020-12-05,pink morsel
1560.0,2020-12-06,pink morsel
1617.0,2020-12-06,pink morsel
1566.0,2020-12-06,pink morsel
1515.0,2020-12-06,pink morsel
1509.0,2020-12-07,pink morsel
1545.0,2020-12-07,pink morsel
1596.0,2020-12-07,pink morsel
1671.0,2020-12-07,pink morsel
1686.0,2020-12-08,pink morsel
1785.0,2020-12-08,pink morsel
1800.0,2020-12-08,pink morsel
1590.0,2020-12-08,pink morsel
1788.0,2020-12-09,pink morsel
1788.0,2020-12-09,pink morsel
1584.0,2020-12-09,pink morsel
1665.0,2020-12-09,pink morsel
1620.0,2020-12-10,pink morsel
1725.0,2020-12-10,pink morsel
1569.0,2020-12-10,pink morsel
1533.0,2020-12-10,pink morsel
1503.0,2020-12-11,pink morsel
1713.0,2020-12-11,pink morsel
1650.0,2020-12-11,pink morsel
1776.0,2020-12-11,pink morsel
1629.0,2020-12-12,pink morsel
1662.0,2020-12-12,pink morsel
1623.0,2020-12-12,pink morsel
1590.0,2020-12-12,pink morsel
1650.0,2020-12-13,pink morsel
1647.0,2020-12-13,pink morsel
1683.0,2020-12-13,pink morsel
1530.0,2020-12-13,pink morsel
1746.0,2020-12-14,pink morsel
1551.0,2020-12-14,pink morsel
1548.0,2020-12-14,pink morsel
1767.0,2020-12-14,pink morsel
1785.0,2020-12-15,pink morsel
1734.0,2020-12-15,pink morsel
1578.0,2020-12-15,pink morsel
1596.0,2020-12-15,pink morsel
1779.0,2020-12-16,pink morsel
1770.0,2020-12-16,pink morsel
1581.0,2020-12-16,pink morsel
1614.0,2020-12-16,pink morsel
1506.0,2020-12-17,pink morsel
1533.0,2020-12-17,pink morsel
1677.0,2020-12-17,pink morsel
1737.0,2020-12-17,pink morsel
1635.0,2020-12-18,pink morsel
1800.0,2020-12-18,pink morsel
1794.0,2020-12-18,pink morsel
1653.0,2020-12-18,pink morsel
1719.0,2020-12-19,pink morsel
1674.0,2020-12-19,pink morsel
1575.0,2020-12-19,pink morsel
1650.0,2020-12-19,pink morsel
1707.0,2020-12-20,pink morsel
1692.0,2020-12-20,pink morsel
1614.0,2020-12-20,pink morsel
1563.0,2020-12-20,pink morsel
1575.0,2020-12-21,pink morsel
1506.0,2020-12-21,pink morsel
1599.0,2020-12-21,pink morsel
1686.0,2020-12-21,pink morsel
1518.0,2020-12-22,pink morsel
1677.0,2020-12-22,pink morsel
1722.0,2020-12-22,pink morsel
1566.0,2020-12-22,pink morsel
1677.0,2020-12-23,pink morsel
1542.0,2020-12-23,pink morsel
1785.0,2020-12-23,pink morsel
1671.0,2020-12-23,pink morsel
1725.0,2020-12-24,pink morsel
1506.0,2020-12-24,pink morsel
1563.0,2020-12-24,pink morsel
1668.0,2020-12-24,pink morsel
1782.0,2020-12-25,pink morsel
1557.0,2020-12-25,pink morsel
1797.0,2020-12-25,pink morsel
1563.0,2020-12-25,pink morsel
1554.0,2020-12-26,pink morsel
1650.0,2020-12-26,pink morsel
1698.0,2020-12-26,pink morsel
1737.0,2020-12-26,pink morsel
1770.0,2020-12-27,pink morsel
1734.0,2020-12-27,pink morsel
1770.0,2020-12-27,pink morsel
1524.0,2020-12-27,pink morsel
1725.0,2020-12-28,pink morsel
1536.0,2020-12-28,pink morsel
1758.0,2020-12-28,pink morsel
1683.0,2020-12-28,pink morsel
1518.0,2020-12-29,pink morsel
1677.0,2020-12-29,pink morsel
1614.0,2020-12-29,pink morsel
1767.0,2020-12-29,pink morsel
1524.0,2020-12-30,pink morsel
1530.0,2020-12-30,pink morsel
1584.0,2020-12-30,pink morsel
1791.0,2020-12-30,pink morsel
1740.0,2020-12-31,pink morsel
1698.0,2020-12-31,pink morsel
1770.0,2020-12-31,pink morsel
1650.0,2020-12-31,pink morsel
1536.0,2021-01-01,pink morsel
1542.0,2021-01-01,pink morsel
1671.0,2021-01-01,pink morsel
1752.0,2021-01-01,pink morsel
1794.0,2021-01-02,pink morsel
1620.0,2021-01-02,pink morsel
1584.0,2021-01-02,pink morsel
1503.0,2021-01-02,pink morsel
1758.0,2021-01-03,pink morsel
1578.0,2021-01-03,pink morsel
1677.0,2021-01-03,pink morsel
1722.0,2021-01-03,pink morsel
1590.0,2021-01-04,pink morsel
1785.0,2021-01-04,pink morsel
1731.0,2021-01-04,pink morsel
1686.0,2021-01-04,pink morsel
1536.0,2021-01-05,pink morsel
1578.0,2021-01-05,pink morsel
1683.0,2021-01-05,pink morsel
1608.0,2021-01-05,pink morsel
1743.0,2021-01-06,pink morsel
1743.0,2021-01-06,pink morsel
1638.0,2021-01-06,pink morsel
1788.0,2021-01-06,pink morsel
1716.0,2021-01-07,pink morsel
1602.0,2021-01-07,pink morsel
1596.0,2021-01-07,pink morsel
1797.0,2021-01-07,pink morsel
1662.0,2021-01-08,pink morsel
1668.0,2021-01-08,pink morsel
1662.0,2021-01-08,pink morsel
1521.0,2021-01-08,pink morsel
1563.0,2021-01-09,pink morsel
1647.0,2021-01-09,pink morsel
1743.0,2021-01-09,pink morsel
1653.0,2021-01-09,pink morsel
1731.0,2021-01-10,pink morsel
1608.0,2021-01-10,pink morsel
1512.0,2021-01-10,pink morsel
1545.0,2021-01-10,pink morsel
1740.0,2021-01-11,pink morsel
1611.0,2021-01-11,pink morsel
1536.0,2021-01-11,pink morsel
1626.0,2021-01-11,pink morsel
1614.0,2021-01-12,pink morsel
1572.0,2021-01-12,pink morsel
1539.0,2021-01-12,pink morsel
1605.0,2021-01-12,pink morsel
1545.0,2021-01-13,pink morsel
1542.0,2021-01-13,pink morsel
1779.0,2021-01-13,pink morsel
1680.0,2021-01-13,pink morsel
1701.0,2021-01-14,pink morsel
1677.0,2021-01-14,pink morsel
1614.0,2021-01-14,pink morsel
1590.0,2021-01-14,pink morsel
2025.0,2021-01-15,pink morsel
2195.0,2021-01-15,pink morsel
2180.0,2021-01-15,pink morsel
2395.0,2021-01-15,pink morsel
2110.0,2021-01-16,pink morsel
2145.0,2021-01-16,pink morsel
2340.0,2021-01-16,pink morsel
2390.0,2021-01-16,pink morsel
2475.0,2021-01-17,pink morsel
2320.0,2021-01-17,pink morsel
2105.0,2021-01-17,pink morsel
2090.0,2021-01-17,pink morsel
2050.0,2021-01-18,pink morsel
2410.0,2021-01-18,pink morsel
2125.0,2021-01-18,pink morsel
2325.0,2021-01-18,pink morsel
2335.0,2021-01-19,pink morsel
2105.0,2021-01-19,pink morsel
2340.0,2021-01-19,pink morsel
2420.0,2021-01-19,pink morsel
2415.0,2021-01-20,pink morsel
2495.0,2021-01-20,pink morsel
2070.0,2021-01-20,pink morsel
2405.0,2021-01-20,pink morsel
2090.0,2021-01-21,pink morsel
2145.0,2021-01-21,pink morsel
2245.0,2021-01-21,pink morsel
2330.0,2021-01-21,pink morsel
2460.0,2021-01-22,pink morsel
2230.0,2021-01-22,pink morsel
2010.0,2021-01-22,pink morsel
2380.0,2021-01-22,pink morsel
2025.0,2021-01-23,pink morsel
2085.0,2021-01-23,pink morsel
2420.0,2021-01-23,pink morsel
2175.0,2021-01-23,pink morsel
2015.0,2021-01-24,pink morsel
2445.0,2021-01-24,pink morsel
2255.0,2021-01-24,pink morsel
2085.0,2021-01-24,pink morsel
2210.0,2021-01-25,pink morsel
2145.0,2021-01-25,pink morsel
2200.0,2021-01-25,pink morsel
2160.0,2021-01-25,pink morsel
2050.0,2021-01-26,pink morsel
2280.0,2021-01-26,pink morsel
2165.0,2021-01-26,pink morsel
2345.0,2021-01-26,pink morsel
2000.0,2021-01-27,pink morsel
2010.0,2021-01-27,pink morsel
2060.0,2021-01-27,pink morsel
2020.0,2021-01-27,pink morsel
2140.0,2021-01-28,pink morsel
2310.0,2021-01-28,pink morsel
2285.0,2021-01-28,pink morsel
2005.0,2021-01-28,pink morsel
2295.0,2021-01-29,pink morsel
2195.0,2021-01-29,pink morsel
2465.0,2021-01-29,pink morsel
2095.0,2021-01-29,pink morsel
2400.0,2021-01-30,pink morsel
2290.0,2021-01-30,pink morsel
2370.0,2021-01-30,pink morsel
2165.0,2021-01-30,pink morsel
2430.0,2021-01-31,pink morsel
2260.0,2021-01-31,pink morsel
2215.0,2021-01-31,pink morsel
2145.0,2021-01-31,pink morsel
2350.0,2021-02-01,pink morsel
2180.0,2021-02-01,pink morsel
2290.0,2021-02-01,pink morsel
2115.0,2021-02-01,pink morsel
2315.0,2021-02-02,pink morsel
2100.0,2021-02-02,pink morsel
2430.0,2021-02-02,pink morsel
2215.0,2021-02-02,pink morsel
2000.0,2021-02-03,pink morsel
2355.0,2021-02-03,pink morsel
2110.0,2021-02-03,pink morsel
2240.0,2021-02-03,pink morsel
2380.0,2021-02-04,pink morsel
2305.0,2021-02-04,pink morsel
2300.0,2021-02-04,pink morsel
2120.0,2021-02-04,pink morsel
2185.0,2021-02-05,pink morsel
2295.0,2021-02-05,pink morsel
2215.0,2021-02-05,pink morsel
2050.0,2021-02-05,pink morsel
2225.0,2021-02-06,pink morsel
2405.0,2021-02-06,pink morsel
2095.0,2021-02-06,pink morsel
2200.0,2021-02-06,pink morsel
2070.0,2021-02-07,pink morsel
2065.0,2021-02-07,pink morsel
2080.0,2021-02-07,pink morsel
2010.0,2021-02-07,pink morsel
2395.0,2021-02-08,pink morsel
2345.0,2021-02-08,pink morsel
2085.0,2021-02-08,pink morsel
2250.0,2021-02-08,pink morsel
2045.0,2021-02-09,pink morsel
2345.0,2021-02-09,pink morsel
2455.0,2021-02-09,pink morsel
2260.0,2021-02-09,pink morsel
2130.0,2021-02-10,pink morsel
2035.0,2021-02-10,pink morsel
2045.0,2021-02-10,pink morsel
2145.0,2021-02-10,pink morsel
2320.0,2021-02-11,pink morsel
2350.0,2021-02-11,pink morsel
2085.0,2021-02-11,pink morsel
2160.0,2021-02-11,pink morsel
2375.0,2021-02-12,pink morsel
2230.0,2021-02-12,pink morsel
2230.0,2021-02-12,pink morsel
2130.0,2021-02-12,pink morsel
2425.0,2021-02-13,pink morsel
2465.0,2021-02-13,pink morsel
2105.0,2021-02-13,pink morsel
2485.0,2021-02-13,pink morsel
2340.0,2021-02-14,pink morsel
2240.0,2021-02-14,pink morsel
2285.0,2021-02-14,pink morsel
2375.0,2021-02-14,pink morsel
2110.0,2021-02-15,pink morsel
2325.0,2021-02-15,pink morsel
2265.0,2021-02-15,pink morsel
2175.0,2021-02-15,pink morsel
2295.0,2021-02-16,pink morsel
2250.0,2021-02-16,pink morsel
2180.0,2021-02-16,pink morsel
2465.0,2021-02-16,pink morsel
2380.0,2021-02-17,pink morsel
2130.0,2021-02-17,pink morsel
2350.0,2021-02-17,pink morsel
2470.0,2021-02-17,pink morsel
2005.0,2021-02-18,pink morsel
2125.0,2021-02-18,pink morsel
2480.0,2021-02-18,pink morsel
2240.0,2021-02-18,pink morsel
2125.0,2021-02-19,pink morsel
2425.0,2021-02-19,pink morsel
2050.0,2021-02-19,pink morsel
2045.0,2021-02-19,pink morsel
2260.0,2021-02-20,pink morsel
2105.0,2021-02-20,pink morsel
2420.0,2021-02-20,pink morsel
2400.0,2021-02-20,pink morsel
2345.0,2021-02-21,pink morsel
2040.0,2021-02-21,pink morsel
2170.0,2021-02-21,pink morsel
2445.0,2021-02-21,pink morsel
2145.0,2021-02-22,pink morsel
2050.0,2021-02-22,pink morsel
2200.0,2021-02-22,pink morsel
2140.0,2021-02-22,pink morsel
2490.0,2021-02-23,pink morsel
2370.0,2021-02-23,pink morsel
2055.0,2021-02-23,pink morsel
2380.0,2021-02-23,pink morsel
2330.0,2021-02-24,pink morsel
2420.0,2021-02-24,pink morsel
2235.0,2021-02-24,pink morsel
2045.0,2021-02-24,pink morsel
2205.0,2021-02-25,pink morsel
2065.0,2021-02-25,pink morsel
2300.0,2021-02-25,pink morsel
2035.0,2021-02-25,pink morsel
2455.0,2021-02-26,pink morsel
2350.0,2021-02-26,pink morsel
2270.0,2021-02-26,pink morsel
2315.0,2021-02-26,pink morsel
2000.0,2021-02-27,pink morsel
2305.0,2021-02-27,pink morsel
2150.0,2021-02-27,pink morsel
2305.0,2021-02-27,pink morsel
2145.0,2021-02-28,pink morsel
2155.0,2021-02-28,pink morsel
2290.0,2021-02-28,pink morsel
2155.0,2021-02-28,pink morsel
2360.0,2021-03-01,pink morsel
2430.0,2021-03-01,pink morsel
2185.0,2021-03-01,pink morsel
2245.0,2021-03-01,pink morsel
2370.0,2021-03-02,pink morsel
2300.0,2021-03-02,pink morsel
2215.0,2021-03-02,pink morsel
2225.0,2021-03-02,pink morsel
2405.0,2021-03-03,pink morsel
2000.0,2021-03-03,pink morsel
2025.0,2021-03-03,pink morsel
2380.0,2021-03-03,pink morsel
2390.0,2021-03-04,pink morsel
2335.0,2021-03-04,pink morsel
2205.0,2021-03-04,pink morsel
2035.0,2021-03-04,pink morsel
2080.0,2021-03-05,pink morsel
2340.0,2021-03-05,pink morsel
2045.0,2021-03-05,pink morsel
2005.0,2021-03-05,pink morsel
2075.0,2021-03-06,pink morsel
2190.0,2021-03-06,pink morsel
2305.0,2021-03-06,pink morsel
2190.0,2021-03-06,pink morsel
2220.0,2021-03-07,pink morsel
2025.0,2021-03-07,pink morsel
2350.0,2021-03-07,pink morsel
2425.0,2021-03-07,pink morsel
2170.0,2021-03-08,pink morsel
2095.0,2021-03-08,pink morsel
2475.0,2021-03-08,pink morsel
2395.0,2021-03-08,pink morsel
2380.0,2021-03-09,pink morsel
2000.0,2021-03-09,pink morsel
2180.0,2021-03-09,pink morsel
2365.0,2021-03-09,pink morsel
2380.0,2021-03-10,pink morsel
2320.0,2021-03-10,pink morsel
2005.0,2021-03-10,pink morsel
2270.0,2021-03-10,pink morsel
2005.0,2021-03-11,pink morsel
2410.0,2021-03-11,pink morsel
2065.0,2021-03-11,pink morsel
2170.0,2021-03-11,pink morsel
2175.0,2021-03-12,pink morsel
2310.0,2021-03-12,pink morsel
2490.0,2021-03-12,pink morsel
2400.0,2021-03-12,pink morsel
2065.0,2021-03-13,pink morsel
2165.0,2021-03-13,pink morsel
2305.0,2021-03-13,pink morsel
2100.0,2021-03-13,pink morsel
2245.0,2021-03-14,pink morsel
2365.0,2021-03-14,pink morsel
2300.0,2021-03-14,pink morsel
2340.0,2021-03-14,pink morsel
2330.0,2021-03-15,pink morsel
2445.0,2021-03-15,pink morsel
2390.0,2021-03-15,pink morsel
2210.0,2021-03-15,pink morsel
2365.0,2021-03-16,pink morsel
2500.0,2021-03-16,pink morsel
2235.0,2021-03-16,pink morsel
2480.0,2021-03-16,pink morsel
2065.0,2021-03-17,pink morsel
2325.0,2021-03-17,pink morsel
2480.0,2021-03-17,pink morsel
2265.0,2021-03-17,pink morsel
2440.0,2021-03-18,pink morsel
2020.0,2021-03-18,pink morsel
2115.0,2021-03-18,pink morsel
2075.0,2021-03-18,pink morsel
2035.0,2021-03-19,pink morsel
2495.0,2021-03-19,pink morsel
2340.0,2021-03-19,pink morsel
2220.0,2021-03-19,pink morsel
2380.0,2021-03-20,pink morsel
2360.0,2021-03-20,pink morsel
2325.0,2021-03-20,pink morsel
2340.0,2021-03-20,pink morsel
2300.0,2021-03-21,pink morsel
2030.0,2021-03-21,pink morsel
2110.0,2021-03-21,pink morsel
2490.0,2021-03-21,pink morsel
2420.0,2021-03-22,pink morsel
2030.0,2021-03-22,pink morsel
2450.0,2021-03-22,pink morsel
2315.0,2021-03-22,pink morsel
2470.0,2021-03-23,pink morsel
2240.0,2021-03-23,pink morsel
2155.0,2021-03-23,pink morsel
2005.0,2021-03-23,pink morsel
2005.0,2021-03-24,pink morsel
2075.0,2021-03-24,pink morsel
2080.0,2021-03-24,pink morsel
2395.0,2021-03-24,pink morsel
2435.0,2021-03-25,pink morsel
2055.0,2021-03-25,pink morsel
2130.0,2021-03-25,pink morsel
2365.0,2021-03-25,pink morsel
2320.0,2021-03-26,pink morsel
2325.0,2021-03-26,pink morsel
2210.0,2021-03-26,pink morsel
2225.0,2021-03-26,pink morsel
2465.0,2021-03-27,pink morsel
2175.0,2021-03-27,pink morsel
2145.0,2021-03-27,pink morsel
2085.0,2021-03-27,pink morsel
2310.0,2021-03-28,pink morsel
2070.0,2021-03-28,pink morsel
2355.0,2021-03-28,pink morsel
2410.0,2021-03-28,pink morsel
2475.0,2021-03-29,pink morsel
2005.0,2021-03-29,pink morsel
2025.0,2021-03-29,pink morsel
2265.0,2021-03-29,pink morsel
2090.0,2021-03-30,pink morsel
2390.0,2021-03-30,pink morsel
2410.0,2021-03-30,pink morsel
2035.0,2021-03-30,pink morsel
2475.0,2021-03-31,pink morsel
2135.0,2021-03-31,pink morsel
2440.0,2021-03-31,pink morsel
2105.0,2021-03-31,pink morsel
2405.0,2021-04-01,pink morsel
2000.0,2021-04-01,pink morsel
2480.0,2021-04-01,pink morsel
2495.0,2021-04-01,pink morsel
2260.0,2021-04-02,pink morsel
2100.0,2021-04-02,pink morsel
2480.0,2021-04-02,pink morsel
2325.0,2021-04-02,pink morsel
2345.0,2021-04-03,pink morsel
2005.0,2021-04-03,pink morsel
2175.0,2021-04-03,pink morsel
2330.0,2021-04-03,pink morsel
2480.0,2021-04-04,pink morsel
2455.0,2021-04-04,pink morsel
2165.0,2021-04-04,pink morsel
2355.0,2021-04-04,pink morsel
2270.0,2021-04-05,pink morsel
2415.0,2021-04-05,pink morsel
2150.0,2021-04-05,pink morsel
2215.0,2021-04-05,pink morsel
2440.0,2021-04-06,pink morsel
2435.0,2021-04-06,pink morsel
2255.0,2021-04-06,pink morsel
2260.0,2021-04-06,pink morsel
2020.0,2021-04-07,pink morsel
2125.0,2021-04-07,pink morsel
2120.0,2021-04-07,pink morsel
2070.0,2021-04-07,pink morsel
2135.0,2021-04-08,pink morsel
2050.0,2021-04-08,pink morsel
2400.0,2021-04-08,pink morsel
2040.0,2021-04-08,pink morsel
2265.0,2021-04-09,pink morsel
2340.0,2021-04-09,pink morsel
2245.0,2021-04-09,pink morsel
2450.0,2021-04-09,pink morsel
2385.0,2021-04-10,pink morsel
2255.0,2021-04-10,pink morsel
2065.0,2021-04-10,pink morsel
2295.0,2021-04-10,pink morsel
2415.0,2021-04-11,pink morsel
2355.0,2021-04-11,pink morsel
2425.0,2021-04-11,pink morsel
2150.0,2021-04-11,pink morsel
2285.0,2021-04-12,pink morsel
2315.0,2021-04-12,pink morsel
2080.0,2021-04-12,pink morsel
2305.0,2021-04-12,pink morsel
2115.0,2021-04-13,pink morsel
2380.0,2021-04-13,pink morsel
2195.0,2021-04-13,pink morsel
2325.0,2021-04-13,pink morsel
2045.0,2021-04-14,pink morsel
2370.0,2021-04-14,pink morsel
2485.0,2021-04-14,pink morsel
2085.0,2021-04-14,pink morsel
2185.0,2021-04-15,pink morsel
2275.0,2021-04-15,pink morsel
2050.0,2021-04-15,pink morsel
2320.0,2021-04-15,pink morsel
2335.0,2021-04-16,pink morsel
2415.0,2021-04-16,pink morsel
